country,iso3,who_region,who_region_long,reference_date,date_type,cases
United States of America,USA,AMRO,Region of the Americas,2022-12-16,Onset,5
United States of America,USA,AMRO,Region of the Americas,2022-12-17,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-12-17,Onset,4
United States of America,USA,AMRO,Region of the Americas,2022-12-18,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-12-18,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-12-19,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-12-19,Onset,9
United States of America,USA,AMRO,Region of the Americas,2022-12-20,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-12-20,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-12-21,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-12-21,Onset,3
United States of America,USA,AMRO,Region of the Americas,2022-12-22,Onset,5
United States of America,USA,AMRO,Region of the Americas,2022-12-23,Diagnosis,5
United States of America,USA,AMRO,Region of the Americas,2022-12-23,Onset,4
United States of America,USA,AMRO,Region of the Americas,2022-12-24,Onset,3
United States of America,USA,AMRO,Region of the Americas,2022-12-25,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-12-25,Onset,4
United States of America,USA,AMRO,Region of the Americas,2022-12-26,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-12-26,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-12-27,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2022-12-27,Onset,1
United States of America,USA,AMRO,Region of the Americas,2022-12-28,Onset,3
United States of America,USA,AMRO,Region of the Americas,2022-12-29,Onset,3
United States of America,USA,AMRO,Region of the Americas,2022-12-30,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-12-30,Onset,3
United States of America,USA,AMRO,Region of the Americas,2022-12-31,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2022-12-31,Onset,4
United States of America,USA,AMRO,Region of the Americas,2023-01-01,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-01,Onset,8
United States of America,USA,AMRO,Region of the Americas,2023-01-02,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-03,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-01-03,Onset,5
United States of America,USA,AMRO,Region of the Americas,2023-01-04,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-05,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-01-05,Onset,4
United States of America,USA,AMRO,Region of the Americas,2023-01-06,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-01-06,Onset,3
United States of America,USA,AMRO,Region of the Americas,2023-01-07,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-01-07,Onset,4
United States of America,USA,AMRO,Region of the Americas,2023-01-08,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-01-08,Onset,3
United States of America,USA,AMRO,Region of the Americas,2023-01-09,Onset,4
United States of America,USA,AMRO,Region of the Americas,2023-01-10,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-10,Onset,6
United States of America,USA,AMRO,Region of the Americas,2023-01-11,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2023-01-11,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-12,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2023-01-12,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-13,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2023-01-13,Onset,3
United States of America,USA,AMRO,Region of the Americas,2023-01-14,Onset,5
United States of America,USA,AMRO,Region of the Americas,2023-01-15,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-15,Onset,4
United States of America,USA,AMRO,Region of the Americas,2023-01-16,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-01-16,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-17,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-01-17,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-01-18,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-18,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-01-20,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2023-01-20,Onset,6
United States of America,USA,AMRO,Region of the Americas,2023-01-21,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2023-01-21,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-01-22,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-22,Onset,3
United States of America,USA,AMRO,Region of the Americas,2023-01-23,Onset,3
United States of America,USA,AMRO,Region of the Americas,2023-01-24,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-24,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-25,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2023-01-25,Onset,3
United States of America,USA,AMRO,Region of the Americas,2023-01-26,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2023-01-27,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-28,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2023-01-28,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-29,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-30,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-01-31,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-01-31,Onset,3
United States of America,USA,AMRO,Region of the Americas,2023-02-01,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2023-02-02,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-02-02,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-02-03,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-02-03,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-02-04,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-02-04,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-02-05,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-06,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-06,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-02-07,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-08,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-08,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-02-09,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-10,Onset,2
United States of America,USA,AMRO,Region of the Americas,2023-02-11,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-02-12,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2023-02-13,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-13,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-02-15,Onset,1
United States of America,USA,AMRO,Region of the Americas,2023-02-16,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-18,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2023-02-19,Diagnosis,2
